SensorId, TimeStamp (s), FrameNumber, QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g),rm0,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8
4,4.4,440,-0.60699999,0.73049998,-0.1114,0.29209998,0.46900001,0.98300004,-0.23500001,0.20178599081622284,0.6731431777757211,0.711449700347339,0.637894009322669,0.4608828795835247,-0.6169912512970086,-0.7432184381328044,0.5783296927538837,-0.3363942920125615
4,4.41,441,-0.60640001,0.73149997,-0.1081,0.29189998,-0.44900003,0.23400001,-0.156,0.20136099022154108,0.6728533032604005,0.7118442132296703,0.637585366760957,0.46166071119940744,-0.6167286987218558,-0.7435984478932811,0.5780465552413795,-0.3360409621821102
4,4.42,442,-0.60549998,0.73299998,-0.10349999,0.29179999,-0.68800002,-0.28100002,-0.013,0.2007233872963918,0.6724172187409807,0.7124361064214157,0.6371211256661624,0.46282764536318566,-0.6163337098662147,-0.7441685246112903,0.5776206840377285,-0.335510882609852
4,4.43,443,-0.60420001,0.7353,-0.0977,0.29069999,-0.57900006,-0.30600002,-0.04,0.19980233497715189,0.6717847159484952,0.7132911904374521,0.6364479491596337,0.46451334562514196,-0.615760797507144,-0.7449919697205967,0.5770031604368706,-0.3347451536582547
4,4.44,444,-0.60299999,0.73799998,-0.0918,0.28839999,-0.29700002,-0.11000001,0.036,0.19895197570300502,0.6711980715870894,0.7140807097672106,0.6358237528924041,0.4660696642199088,-0.6152294070928019,-0.7457521482514751,0.5764305828039609,-0.3340381962988607
4,4.45,445,-0.60139996,0.74109995,-0.0859,0.28549999,0.028,0.046,0.07700001,0.1978179856719858,0.6704117287683244,0.7151336647610318,0.6349873330201579,0.46814508084110806,-0.6145171032511779,-0.7467657808500765,0.5756633540656712,-0.333095438781795
4,4.46,446,-0.59959996,0.74439996,-0.0787,0.28290001,0.057,0.16100001,-0.017,0.1965420450412198,0.669521429500121,0.7163185603983255,0.6340406881532646,0.47048029395614394,-0.6137105985438698,-0.7479061640989126,0.5747950490731935,-0.33203466876787946
4,4.47,447,-0.59920001,0.7464,-0.0717,0.28029999,-0.27400002,0.27500001,0.12100001,0.1962585072989787,0.6693227917895803,0.716581885553758,0.6338295294025968,0.4709992217481774,-0.6135306518584823,-0.7481595591650618,0.5746013692148789,-0.33179894593914405
4,4.48,448,-0.59859997,0.74860001,-0.0654,0.2771,-0.36000001,0.33200002,0.22900002,0.19583309896370707,0.6690242193923199,0.7169769809532018,0.6335121709531013,0.47177779960659627,-0.6132601707698347,-0.7485397294763716,0.5743102834399322,-0.331445277128194
4,4.49,449,-0.59810001,0.75089997,-0.0594,0.27329999,-0.30700001,0.40900001,-0.011,0.19547862590570306,0.6687749330893382,0.7173062077560528,0.6332472311030886,0.47242655246704957,-0.6130343357629895,-0.7488564956747654,0.5740672795025417,-0.3311505812923493
4,4.5,450,-0.59810001,0.75309998,-0.0538,0.26859999,-0.29900002,0.41500002,-0.09200001,0.19547862590570306,0.6687749330893382,0.7173062077560528,0.6332472311030886,0.47242655246704957,-0.6130343357629895,-0.7488564956747654,0.5740672795025417,-0.3311505812923493
